ID,Status,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
527,,Word Abbreviation,54.3%,Hard,0.4819143893795129, https://leetcode.com/problems/word-abbreviation
296,,Best Meeting Point,57.5%,Hard,0.388507095744267, https://leetcode.com/problems/best-meeting-point
317,,Shortest Distance from All Buildings,41.4%,Hard,0.2987425362520947, https://leetcode.com/problems/shortest-distance-from-all-buildings
146,,LRU Cache,33.2%,Medium,0.2306084151487309, https://leetcode.com/problems/lru-cache
772,,Basic Calculator III,41.3%,Hard,0.137201121513485, https://leetcode.com/problems/basic-calculator-iii
332,,Reconstruct Itinerary,36.7%,Medium,0.083021433280261, https://leetcode.com/problems/reconstruct-itinerary
224,,Basic Calculator,36.8%,Hard,0.0813456394539524, https://leetcode.com/problems/basic-calculator
632,,Smallest Range Covering Elements from K Lists,52.4%,Hard,0.0708260525686124, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
68,,Text Justification,27.7%,Hard,0.0611603618716958, https://leetcode.com/problems/text-justification
305,,Number of Islands II,40.1%,Hard,0.0600781239432833, https://leetcode.com/problems/number-of-islands-ii
212,,Word Search II,34.9%,Hard,0.0599987985837897, https://leetcode.com/problems/word-search-ii
839,,Similar String Groups,38.6%,Hard,0.054808236494995, https://leetcode.com/problems/similar-string-groups
282,,Expression Add Operators,35.5%,Hard,0.0499826408677354, https://leetcode.com/problems/expression-add-operators
986,,Interval List Intersections,67.3%,Medium,0.0470398301548941, https://leetcode.com/problems/interval-list-intersections
733,,Flood Fill,55.3%,Easy,0.0441329202111518, https://leetcode.com/problems/flood-fill
642,,Design Search Autocomplete System,44.7%,Hard,0.043343729216472, https://leetcode.com/problems/design-search-autocomplete-system
716,,Max Stack,42.6%,Easy,0.0426959191964894, https://leetcode.com/problems/max-stack
56,,Merge Intervals,39.3%,Medium,0.0417330422533176, https://leetcode.com/problems/merge-intervals
1031,,Maximum Sum of Two Non-Overlapping Subarrays,57.9%,Medium,0.0371100096512312, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
658,,Find K Closest Elements,40.9%,Medium,0.036995587676595, https://leetcode.com/problems/find-k-closest-elements
139,,Word Break,40.1%,Medium,0.0345159370901887, https://leetcode.com/problems/word-break
480,,Sliding Window Median,37.2%,Hard,0.033730010376693, https://leetcode.com/problems/sliding-window-median
79,,Word Search,35.6%,Medium,0.0331820882143618, https://leetcode.com/problems/word-search
253,,Meeting Rooms II,45.7%,Medium,0.0319324676782098, https://leetcode.com/problems/meeting-rooms-ii
1146,,Snapshot Array,37.0%,Medium,0.0317991816929387, https://leetcode.com/problems/snapshot-array
460,,LFU Cache,34.2%,Hard,0.0309622256039668, https://leetcode.com/problems/lfu-cache
311,,Sparse Matrix Multiplication,61.9%,Medium,0.0277026025493357, https://leetcode.com/problems/sparse-matrix-multiplication
200,,Number of Islands,46.8%,Medium,0.0257120292126023, https://leetcode.com/problems/number-of-islands
362,,Design Hit Counter,63.7%,Medium,0.0253820732714171, https://leetcode.com/problems/design-hit-counter
310,,Minimum Height Trees,32.3%,Medium,0.0244660521544063, https://leetcode.com/problems/minimum-height-trees
127,,Word Ladder,29.6%,Medium,0.0237048136551663, https://leetcode.com/problems/word-ladder
295,,Find Median from Data Stream,44.3%,Hard,0.0201349084090559, https://leetcode.com/problems/find-median-from-data-stream
341,,Flatten Nested List Iterator,52.9%,Medium,0.0199806846904834, https://leetcode.com/problems/flatten-nested-list-iterator
42,,Trapping Rain Water,48.9%,Hard,0.0172902513526436, https://leetcode.com/problems/trapping-rain-water
415,,Add Strings,47.5%,Easy,0.0169911582472193, https://leetcode.com/problems/add-strings
340,,Longest Substring with At Most K Distinct Characters,44.1%,Hard,0.0161228804865631, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
54,,Spiral Matrix,34.1%,Medium,0.0147761677076887, https://leetcode.com/problems/spiral-matrix
653,,Two Sum IV - Input is a BST,55.5%,Easy,0.0142249909313472, https://leetcode.com/problems/two-sum-iv-input-is-a-bst
76,,Minimum Window Substring,34.6%,Hard,0.0139667074817081, https://leetcode.com/problems/minimum-window-substring
557,,Reverse Words in a String III,69.8%,Easy,0.0137317640013159, https://leetcode.com/problems/reverse-words-in-a-string-iii
329,,Longest Increasing Path in a Matrix,43.4%,Hard,0.0134005355374821, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
91,,Decode Ways,24.7%,Medium,0.013379120336324, https://leetcode.com/problems/decode-ways
39,,Combination Sum,56.1%,Medium,0.0128152116928675, https://leetcode.com/problems/combination-sum
227,,Basic Calculator II,36.9%,Medium,0.0123994149050382, https://leetcode.com/problems/basic-calculator-ii
169,,Majority Element,58.7%,Easy,0.0105585213651158, https://leetcode.com/problems/majority-element
234,,Palindrome Linked List,39.3%,Easy,0.0101718779387339, https://leetcode.com/problems/palindrome-linked-list
22,,Generate Parentheses,62.7%,Medium,0.0097858778106325, https://leetcode.com/problems/generate-parentheses
63,,Unique Paths II,34.6%,Medium,0.0087127538749611, https://leetcode.com/problems/unique-paths-ii
49,,Group Anagrams,56.9%,Medium,0.0085389513142321, https://leetcode.com/problems/group-anagrams
394,,Decode String,50.0%,Medium,0.0081666440002722, https://leetcode.com/problems/decode-string
