ID,Status,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
1473,,Paint House III,48.1%,Hard,0.4279239789584774, https://leetcode.com/problems/paint-house-iii
1041,,Robot Bounded In Circle,49.6%,Medium,0.2698663176002888, https://leetcode.com/problems/robot-bounded-in-circle
1497,,Check If Array Pairs Are Divisible by k,41.1%,Medium,0.2357666456855048, https://leetcode.com/problems/check-if-array-pairs-are-divisible-by-k
1297,,Maximum Number of Occurrences of a Substring,47.3%,Medium,0.0777089843273162, https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring
56,,Merge Intervals,39.3%,Medium,0.0417330422533176, https://leetcode.com/problems/merge-intervals
243,,Shortest Word Distance,61.0%,Easy,0.040780370344928, https://leetcode.com/problems/shortest-word-distance
324,,Wiggle Sort II,29.9%,Medium,0.0289875368732522, https://leetcode.com/problems/wiggle-sort-ii
68,,Text Justification,27.7%,Hard,0.0276451606661453, https://leetcode.com/problems/text-justification
12,,Integer to Roman,55.1%,Medium,0.0190966974564563, https://leetcode.com/problems/integer-to-roman
146,,LRU Cache,33.2%,Medium,0.0182757799387368, https://leetcode.com/problems/lru-cache
73,,Set Matrix Zeroes,43.1%,Medium,0.0157153574796282, https://leetcode.com/problems/set-matrix-zeroes
977,,Squares of a Sorted Array,72.1%,Easy,0.0154741965825973, https://leetcode.com/problems/squares-of-a-sorted-array
20,,Valid Parentheses,39.0%,Easy,0.0142924911800259, https://leetcode.com/problems/valid-parentheses
1047,,Remove All Adjacent Duplicates In String,68.6%,Easy,0.0130592779891792, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string
227,,Basic Calculator II,36.9%,Medium,0.0123994149050382, https://leetcode.com/problems/basic-calculator-ii
242,,Valid Anagram,56.9%,Easy,0.0093226281162749, https://leetcode.com/problems/valid-anagram
128,,Longest Consecutive Sequence,45.1%,Hard,0.0090518834853154, https://leetcode.com/problems/longest-consecutive-sequence
876,,Middle of the Linked List,68.4%,Easy,0.0076248939756969, https://leetcode.com/problems/middle-of-the-linked-list
2,,Add Two Numbers,33.9%,Medium,0.0067374349519933, https://leetcode.com/problems/add-two-numbers
973,,K Closest Points to Origin,63.8%,Medium,0.0057736880944263, https://leetcode.com/problems/k-closest-points-to-origin
75,,Sort Colors,47.3%,Medium,0.0049925216031209, https://leetcode.com/problems/sort-colors
53,,Maximum Subarray,46.5%,Easy,0.0048693490141821, https://leetcode.com/problems/maximum-subarray
189,,Rotate Array,34.7%,Easy,0.0040298261265008, https://leetcode.com/problems/rotate-array
1,,Two Sum,45.6%,Easy,0.0032784227380416, https://leetcode.com/problems/two-sum
5,,Longest Palindromic Substring,29.5%,Medium,0.0022793331425074, https://leetcode.com/problems/longest-palindromic-substring
15,,3Sum,26.8%,Medium,0.0021990113314367, https://leetcode.com/problems/3sum
