ID,Status,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
407,,Trapping Rain Water II,42.4%,Hard,0.4558904036597034, https://leetcode.com/problems/trapping-rain-water-ii
403,,Frog Jump,39.7%,Hard,0.4111319463019136, https://leetcode.com/problems/frog-jump
25,,Reverse Nodes in k-Group,42.1%,Hard,0.3561853908431681, https://leetcode.com/problems/reverse-nodes-in-k-group
440,,K-th Smallest in Lexicographical Order,29.1%,Hard,0.3483905865226726, https://leetcode.com/problems/k-th-smallest-in-lexicographical-order
1202,,Smallest String With Swaps,46.5%,Medium,0.3389771958902773, https://leetcode.com/problems/smallest-string-with-swaps
493,,Reverse Pairs,25.2%,Hard,0.3299017031186065, https://leetcode.com/problems/reverse-pairs
465,,Optimal Account Balancing,46.9%,Hard,0.3042973734047784, https://leetcode.com/problems/optimal-account-balancing
42,,Trapping Rain Water,48.9%,Hard,0.2984014185392094, https://leetcode.com/problems/trapping-rain-water
777,,Swap Adjacent in LR String,34.8%,Medium,0.2968864859764594, https://leetcode.com/problems/swap-adjacent-in-lr-string
146,,LRU Cache,33.2%,Medium,0.2834879165732082, https://leetcode.com/problems/lru-cache
1262,,Greatest Sum Divisible by Three,47.6%,Medium,0.2285413611144628, https://leetcode.com/problems/greatest-sum-divisible-by-three
670,,Maximum Swap,43.6%,Medium,0.1735948056557174, https://leetcode.com/problems/maximum-swap
351,,Android Unlock Patterns,48.4%,Medium,0.1552162100292965, https://leetcode.com/problems/android-unlock-patterns
470,,Implement Rand10() Using Rand7(),46.3%,Medium,0.1515498981272009, https://leetcode.com/problems/implement-rand10-using-rand7
317,,Shortest Distance from All Buildings,41.4%,Hard,0.1438742388841729, https://leetcode.com/problems/shortest-distance-from-all-buildings
726,,Number of Atoms,49.0%,Hard,0.1380442207962054, https://leetcode.com/problems/number-of-atoms
1172,,Dinner Plate Stacks,38.2%,Hard,0.1296310626529397, https://leetcode.com/problems/dinner-plate-stacks
316,,Remove Duplicate Letters,35.8%,Hard,0.1165801830326188, https://leetcode.com/problems/remove-duplicate-letters
329,,Longest Increasing Path in a Matrix,43.4%,Hard,0.1145926416581286, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
681,,Next Closest Time,45.0%,Medium,0.1101356424960059, https://leetcode.com/problems/next-closest-time
143,,Reorder List,37.1%,Medium,0.0996951090375386, https://leetcode.com/problems/reorder-list
320,,Generalized Abbreviation,52.1%,Medium,0.0935260580108234, https://leetcode.com/problems/generalized-abbreviation
31,,Next Permutation,32.6%,Medium,0.0917811988614226, https://leetcode.com/problems/next-permutation
33,,Search in Rotated Sorted Array,34.5%,Medium,0.0777755002246402, https://leetcode.com/problems/search-in-rotated-sorted-array
1057,,Campus Bikes,57.7%,Medium,0.0710778664165569, https://leetcode.com/problems/campus-bikes
386,,Lexicographical Numbers,51.6%,Medium,0.0687555954151299, https://leetcode.com/problems/lexicographical-numbers
199,,Binary Tree Right Side View,54.1%,Medium,0.0674815433694624, https://leetcode.com/problems/binary-tree-right-side-view
51,,N-Queens,46.6%,Hard,0.064021858764931, https://leetcode.com/problems/n-queens
3,,Longest Substring Without Repeating Characters,30.4%,Medium,0.0637038016266349, https://leetcode.com/problems/longest-substring-without-repeating-characters
772,,Basic Calculator III,41.3%,Hard,0.0633122794143268, https://leetcode.com/problems/basic-calculator-iii
23,,Merge k Sorted Lists,40.2%,Hard,0.0629323908354364, https://leetcode.com/problems/merge-k-sorted-lists
236,,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0562720199275764, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
735,,Asteroid Collision,41.0%,Medium,0.0547915488296824, https://leetcode.com/problems/asteroid-collision
395,,Longest Substring with At Least K Repeating Characters,41.4%,Medium,0.0537121935905255, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
1339,,Maximum Product of Splitted Binary Tree,37.2%,Medium,0.0506437328187549, https://leetcode.com/problems/maximum-product-of-splitted-binary-tree
282,,Expression Add Operators,35.5%,Hard,0.0499826408677354, https://leetcode.com/problems/expression-add-operators
449,,Serialize and Deserialize BST,52.0%,Medium,0.0498442040772913, https://leetcode.com/problems/serialize-and-deserialize-bst
695,,Max Area of Island,62.7%,Medium,0.0498079914241725, https://leetcode.com/problems/max-area-of-island
445,,Add Two Numbers II,54.5%,Medium,0.0484356170995949, https://leetcode.com/problems/add-two-numbers-ii
1283,,Find the Smallest Divisor Given a Threshold,47.6%,Medium,0.0477988237377769, https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold
215,,Kth Largest Element in an Array,55.4%,Medium,0.0467865756791208, https://leetcode.com/problems/kth-largest-element-in-an-array
543,,Diameter of Binary Tree,48.4%,Easy,0.0467678418676611, https://leetcode.com/problems/diameter-of-binary-tree
